,is_present,month,largeroom_temp,smallroom_temp,bathroom_temp,largeroom_hum,smallroom_hum,bathroom_hum,largeroom_presence,smallroom_presence,bathroom_presence
176,0.0,10.0,12.101481481481487,12.482420428240747,12.863359375000003,67.4957777777777,66.59003732638885,65.684296875,0.0,0.0,0.0
177,0.0,10.0,12.491846153846144,12.65311538461538,12.814384615384617,68.28061538461534,67.5060769230769,66.73153846153845,0.0,8.373280471056202e-05,0.0
178,0.0,10.0,12.729395973154384,12.821226483986525,12.913056994818666,68.61214765100672,68.08892356643602,67.56569948186532,0.0,0.0,0.0
179,0.0,10.0,13.173893805309726,13.198232616940585,13.22257142857144,69.05451327433624,68.34935187526335,67.64419047619047,0.0,0.0,0.0
180,0.0,11.0,12.129473684210517,12.3347814849624,12.540089285714286,66.50157894736839,65.68226268796992,64.86294642857146,0.0,0.0,0.0
181,0.0,11.0,12.050232558139522,12.071337209302303,12.092441860465083,66.91813953488366,66.56171511627906,66.20529069767444,0.0,0.0,0.0
182,0.0,11.0,12.30976415094341,12.285142945036911,12.260521739130418,68.20386792452835,67.40197744052503,66.6000869565217,0.0,0.0,0.0
183,0.0,11.0,11.501768707482988,11.638863805796287,11.77595890410959,65.27081632653059,64.4029081632653,63.535,0.0,0.0,0.0
184,0.0,11.0,10.771148325358846,10.84592175626232,10.920695187165794,68.13569377990432,68.04864902898959,67.96160427807486,0.0,0.0,0.0
185,0.0,11.0,11.207151515151512,11.163548133266364,11.119944751381215,67.79339393939395,67.59708371002847,67.40077348066299,0.0,0.0,0.0
186,0.0,11.0,10.905072463768116,10.922947190788168,10.94082191780822,67.12391304347825,66.99291542584871,66.86191780821916,0.0,0.0,0.0
187,0.0,11.0,10.461860465116285,10.489240091713068,10.516619718309853,66.9388372093023,67.09906649197507,67.25929577464784,8.252062987137986e-05,0.0003548753742443,8.395660887456281e-05
188,0.0,11.0,10.124642857142865,10.142465659340662,10.160288461538462,66.47571428571426,66.92247252747251,67.36923076923077,0.0,0.0,0.0
189,0.0,11.0,10.027291666666663,10.013645833333332,9.999999999999998,67.22708333333335,67.67480603448277,68.12252873563219,0.0,0.0,0.0
190,0.0,11.0,9.742637362637364,9.761428571428574,9.780219780219785,67.7,68.2073076923077,68.71461538461537,0.0,0.0,0.0
191,0.0,11.0,9.55285714285714,9.55180900621118,9.550760869565217,67.19384615384614,67.55083612040133,67.90782608695653,0.0,0.0,0.0
192,0.0,11.0,8.919061224489798,9.013675911390193,9.108290598290584,65.68489795918369,65.8015088086517,65.9181196581197,0.0,0.0,0.0
193,0.0,11.0,9.431204819277111,9.30158067050812,9.171956521739132,68.78361445783133,69.12985070717652,69.4760869565217,0.0,0.0,0.0
194,0.0,11.0,9.69525,9.620941582914574,9.546633165829146,67.64680000000006,67.69674170854276,67.74668341708546,0.0,0.0,0.0
195,0.0,11.0,8.159473684210527,8.312284919028341,8.465096153846156,66.00778947368423,66.07793319838058,66.14807692307691,0.0,0.0,0.0
196,0.0,11.0,7.148270676691736,7.323653856864386,7.499037037037035,65.72278195488722,65.85416875522142,65.98555555555562,0.0,0.0,0.0
197,0.0,11.0,6.162248803827753,6.35362440191388,6.545000000000007,65.33909090909086,65.75440656565654,66.16972222222222,0.0,0.0,0.0
198,0.0,11.0,5.600000000000001,5.764833333333334,5.929666666666666,65.74285714285713,66.58070634920634,67.41855555555554,0.0,0.0,0.0
199,0.0,11.0,5.397777777777773,5.5020138888888885,5.606250000000004,66.20252525252522,67.047753010878,67.89298076923077,0.0,0.0,0.0
200,0.0,11.0,4.769456521739127,4.896733337011696,5.024010152284265,64.29478260869561,65.62358419774881,66.95238578680201,0.0,0.0,0.0
201,0.0,11.0,3.696802507836984,3.859290824470635,4.021779141104286,62.03354231974933,62.57243066907719,63.111319018405055,0.0,0.0,0.0
202,0.0,11.0,8.891555555555557,12.35308824709186,15.814620938628169,62.14482222222219,52.319667428800656,42.49451263537912,0.0129051511259962,0.0021657397364368,0.0041818911492852
203,0.0,11.0,9.0256,14.302548201438857,19.57949640287771,61.37656,47.18176920863309,32.98697841726619,0.0,0.0,0.0001641749319945
204,0.0,11.0,6.693759398496248,13.5509741874371,20.40818897637795,61.46097744360903,44.79666982416671,28.1323622047244,0.0,0.0,0.0
205,0.0,11.0,5.7913698630136965,13.687942996022985,21.58451612903227,60.580547945205446,42.518069671527456,24.455591397849467,0.0,0.0,0.0
206,0.0,11.0,5.16597014925373,13.551412493981696,21.936854838709664,60.11619402985077,41.46354056331247,22.810887096774174,0.0,0.0,0.0
207,0.0,11.0,4.47781954887218,13.809347730640464,23.14087591240875,59.278195488721806,39.6423459195434,20.00649635036498,0.0,0.0,0.0
208,0.0,11.0,3.7357291666666654,14.081041666666668,24.42635416666667,58.28312499999996,37.79005208333332,17.29697916666667,0.0,0.0,8.148479228182467e-05
209,0.0,11.0,3.4034146341463427,13.892365211810024,24.381315789473703,59.08211382113823,38.24829375267439,17.414473684210535,0.0,0.0,0.0
210,0.0,12.0,3.1214213197969545,13.990402967590782,24.85938461538461,58.63233502538064,37.62406494858776,16.61579487179487,0.0,0.0,0.0
211,0.0,12.0,3.2104929577464807,13.796474549048687,24.382456140350897,59.53218309859153,38.50693365455892,17.481684210526307,0.0,0.0,0.0
212,0.0,12.0,3.662929292929293,13.83921694004262,24.01550458715595,60.19000000000001,39.29417431192661,18.3983486238532,0.0,0.0,0.0
213,0.0,12.0,3.1801010101010103,14.448115021179545,25.716129032258078,57.76757575757579,36.39201368523951,15.016451612903232,0.0,0.0,0.0
214,0.0,12.0,2.531505376344089,14.356015846066786,26.18052631578948,57.41258064516127,35.79905348047537,14.185526315789472,0.0,0.0,0.0
215,0.0,12.0,2.856825396825397,13.913544277360067,24.970263157894745,59.86714285714286,38.11034774436091,16.35355263157895,0.0,0.0,0.0
216,0.0,12.0,3.6402272727272735,13.903295454545454,24.166363636363634,60.0336363636364,38.93926136363639,17.844886363636377,0.0,0.0,8.183035252827821e-05
217,0.0,12.0,5.3215625000000015,12.21748027912622,19.11339805825244,63.82078125,46.26242945995145,28.704077669902908,9.16779418413627e-05,0.0003874814875954,0.0021032271607733
218,0.0,12.0,5.523053435114502,10.975063302923106,16.42707317073171,65.78992366412211,50.47313256376839,35.15634146341466,0.0,0.0,0.0005221419876953
219,0.0,12.0,5.438418604651167,11.083238428539175,16.728058252427186,64.56320930232553,49.10995416572586,33.65669902912619,8.15017006690415e-05,8.320960725760699e-05,0.0002802584105398
220,0.0,12.0,5.263984375000003,11.01009437728102,16.756204379562035,64.91375000000001,48.618188868613146,32.32262773722629,0.0,0.0,0.0007496921059463
221,0.0,12.0,6.111783439490447,10.746545314516457,15.381307189542463,68.68751592356682,53.34460763498602,38.001699346405225,0.0,0.0,0.0001446966249814
222,0.0,12.0,6.999465240641714,10.668235158391925,14.337005076142134,69.95989304812841,56.610048046906826,43.260203045685245,0.0,0.0,0.0004106883639979
223,0.0,12.0,7.333374233128831,10.657178446044188,13.980982658959544,68.47128834355827,56.563794460796494,44.65630057803472,0.0,0.0,0.0002242173627199
224,0.0,12.0,7.608133333333326,10.594671762208067,13.581210191082814,68.0521333333333,57.10214946921444,46.15216560509558,0.0,0.0,0.0002383292067285
225,0.0,12.0,7.096857142857127,10.840985649054131,14.58511415525114,67.92757142857137,55.21200489236786,42.49643835616434,0.0,0.0,0.0003154284207176
226,0.0,12.0,6.800487804878037,11.087243902439027,15.374000000000018,68.03310104529614,54.04951603988946,40.06593103448279,8.346843754848359e-05,0.0001441617092897,0.0002905145370291
227,0.0,12.0,6.207325581395351,11.36051061678464,16.513695652173926,66.03604651162794,49.69602325581398,33.35600000000001,0.0,0.0,0.0002400506675792
228,0.0,12.0,5.330103626943001,11.11513289455258,16.900162162162157,65.08378238341965,47.966945245763874,30.850108108108103,0.0,0.0,0.0002831682224012
229,0.0,12.0,5.405205479452053,10.54251385083714,15.679822222222224,69.22899543378992,52.80887549467273,36.38875555555556,0.0,8.251274931057896e-05,0.0003931908210309
230,0.0,12.0,7.032234042553181,10.66779926426724,14.303364485981298,70.62457446808507,57.07434330880891,43.52411214953276,0.0,0.0,8.106707627356582e-05
231,0.0,12.0,7.547420814479638,10.849566888721304,14.15171296296297,69.847556561086,57.33308383609856,44.818611111111125,0.0,0.0,0.0003901192009339
232,0.0,12.0,6.630493827160493,11.000964862298192,15.37143589743589,67.43450617283955,52.49274026590696,37.55097435897437,0.0,0.0,0.0004476566699994
233,0.0,12.0,6.217029702970295,10.679752946723246,15.142476190476197,68.22643564356436,53.39488448844885,38.56333333333334,0.0,0.0,8.241036259937868e-05
234,0.0,12.0,7.044423076923073,10.533454476314647,14.022485875706224,69.94025641025644,56.923433289873984,43.906610169491536,0.0,0.0,0.0002472461235489
235,0.0,12.0,7.3853846153846145,10.72539072039072,14.065396825396828,68.71709401709404,56.359380341880325,44.001666666666615,0.0,0.0,0.0002270013569003
236,0.0,12.0,6.54230158730159,10.792222222222223,15.04214285714286,68.26817460317454,54.028690476190455,39.78920634920637,0.0,0.0,8.135879384197604e-05
237,0.0,1.0,6.180526315789476,10.578185235816818,14.97584415584416,69.11144736842108,54.48877563226249,39.86610389610389,0.0,0.0,8.218940260869323e-05
238,0.0,1.0,6.376144578313252,10.621807583274268,14.867470588235289,69.33409638554217,55.18348936924167,41.03288235294117,0.0,0.0,0.0004393160797401
239,0.0,1.0,7.20857142857143,10.47484126984127,13.74111111111111,73.34714285714287,60.564960317460326,47.78277777777778,0.0,0.0,0.000241512293937
240,0.0,1.0,7.121524663677128,11.089965871661567,15.058407079646006,70.36995515695071,55.90511032183818,41.44026548672566,0.0,0.0,0.0001666500895672
241,0.0,1.0,5.315,11.176750000000002,17.038500000000003,67.03101694915256,49.10375847457628,31.176500000000008,0.0,0.0,0.0003012318828336
242,0.0,1.0,4.110360360360359,11.74730407398549,19.38424778761062,65.14090090090089,44.89651239735311,24.65212389380532,0.0,0.0,0.0002937601265135
243,0.0,1.0,2.1575000000000006,12.604990875912414,23.052481751824825,61.30825581395348,38.844894330334405,16.38153284671533,0.0,0.0,0.0002245862747552
244,0.0,1.0,0.3115714285714287,13.373512987012976,26.43545454545452,58.40428571428575,35.084498229043696,11.764710743801649,0.0,0.0,0.0002870442408226
245,0.0,1.0,-1.405520833333333,13.42219926075269,28.249919354838717,57.451875,33.48634072580645,9.520806451612904,0.0,8.245582016267196e-05,0.0007007199144056
246,0.0,1.0,-1.0472105263157885,12.042394736842112,25.13200000000001,59.338789473684216,35.75151668806162,12.164243902439033,0.0,0.0,0.0003677218604237
247,0.0,1.0,0.2940740740740743,11.727199374699373,23.16032467532467,62.82851851851852,39.228285233285234,15.628051948051947,0.0,0.0,0.0002920381247455
248,0.0,1.0,0.9303743315508012,11.743580022918264,22.556785714285724,62.91368983957224,40.05496991978613,17.196250000000006,0.0,0.0,0.000415547754686
249,0.0,1.0,2.2469662921348306,11.095518029788344,19.94406976744186,64.91859550561804,43.57662333420437,22.2346511627907,0.0,0.0,0.0001441417065706
250,0.0,1.0,3.16,10.891049382716048,18.622098765432096,65.66013157894737,45.54796702404158,25.4358024691358,0.0,0.0,0.0001401350542915
251,0.0,1.0,3.554166666666666,11.528489583333334,19.5028125,64.68333333333334,44.32276041666667,23.9621875,0.0,0.0,0.0001736878276664
252,0.0,1.0,1.6240000000000006,11.8761304347826,22.1282608695652,61.10314285714285,39.007006211180126,16.910869565217403,0.0,0.0,0.0005421294855852
253,0.0,1.0,2.0248230088495567,10.94607059533387,19.867318181818185,62.43185840707972,41.42365647626715,20.41545454545457,0.0,0.0,0.1524769551539736
254,0.0,1.0,3.0038961038961003,11.011443665983151,19.0189912280702,64.39419913419918,44.14049868990661,23.88679824561403,0.0,0.0,0.0003002867513985
255,0.0,1.0,2.970933333333333,11.655665342163356,20.340397350993378,63.26333333333331,42.32342163355407,21.383509933774832,0.0,0.0,0.0004142022991448
256,0.0,1.0,3.0877906976744183,11.431382395469331,19.774974093264248,64.15720930232561,43.49471864080012,22.832227979274617,0.0,0.0,0.0002978148029596
257,0.0,1.0,3.1338914027149314,11.605538138332255,20.077184873949584,63.52855203619912,42.704801228183584,21.88105042016806,0.0,0.0,0.0
258,0.0,1.0,3.5040350877192994,10.989622334278812,18.475209580838325,63.44666666666665,43.98953093812374,24.53239520958084,0.0,0.0,0.0002220140532244
259,0.0,1.0,4.467590361445788,11.036382593310297,17.605174825174803,66.05694779116463,47.60920816131657,29.161468531468508,0.0,0.0,0.0
260,0.0,1.0,5.0714393939393965,10.744563234384673,16.417687074829946,70.04590909090912,51.86604978354978,33.686190476190454,0.0,0.0,0.000226777119084
261,0.0,1.0,5.538285714285721,10.94789285714285,16.35749999999998,67.81576190476191,50.7364593837535,33.65715686274509,0.0,0.0,0.0
262,0.0,1.0,5.019838709677418,10.933838952828664,16.84783919597991,66.76817204301076,48.910266926028,31.05236180904524,0.0,0.0,0.0002822072618855
263,0.0,1.0,5.300958904109591,11.05209583136514,16.803232758620688,67.4122374429223,49.94437303180598,32.47650862068966,0.0002802552542233,0.0001403674825611,0.0005451880802205
264,0.0,1.0,9.628920863309355,14.057271082542268,18.48562130177518,63.38748201438853,48.07903686518243,32.77059171597633,0.0,0.0,0.0001634452288502
265,0.0,1.0,6.602528735632183,11.175550082101807,15.748571428571433,65.39724137931034,50.15633497536945,34.91542857142856,0.0,0.0,0.0
266,0.0,1.0,5.770694444444445,10.980347222222225,16.19,64.9825,48.75883620689656,32.535172413793106,0.0,0.0,8.30032244126677e-05
267,0.0,1.0,5.7428395061728414,10.676236826257147,15.609634146341453,67.1263580246913,51.269520475760274,35.412682926829255,0.0,0.0,0.0001631288983857
268,0.0,2.0,5.7211214953271,10.853781086646602,15.986440677966105,66.44728971962618,50.457373673372416,34.46745762711864,0.0,0.0,0.0002823660996403
269,0.0,2.0,6.038454106280203,10.742958017607096,15.447461928933988,68.17420289855075,52.4828374898845,36.79147208121827,0.0,0.0,0.000266276780617
270,0.0,2.0,7.10916666666667,10.818607723577232,14.528048780487794,70.84562500000001,56.65360518292683,42.46158536585365,0.0,0.0,0.0001411667124009
271,0.0,2.0,7.129382022471924,10.846789456831818,14.564196891191711,69.32612359550568,55.7713260464575,42.216528497409335,0.0,0.0,0.0
272,0.0,2.0,7.22492647058823,10.750593316594934,14.276260162601638,70.56205882352945,57.33139526542326,44.10073170731707,0.0,0.0,0.0001452632631265
273,0.0,2.0,8.059518072289167,11.197551058936613,14.335584045584058,71.40843373493976,58.64142484467784,45.87441595441592,0.0001674483732471,0.000141830317458,0.0002415464397587
274,0.0,2.0,7.517692307692314,11.52961004273504,15.541527777777766,69.48454545454545,54.71043244949495,39.93631944444443,0.0,0.0,0.0
275,0.0,2.0,6.157058823529414,11.81202941176471,17.467000000000006,67.64156862745097,49.85195098039215,32.062333333333335,0.0,0.0,0.0
276,0.0,2.0,5.502465753424659,10.986067587456128,16.469669421487595,68.18068493150685,50.916168912034415,33.651652892561984,0.0,0.0,8.38703164889015e-05
277,0.0,2.0,5.909736842105264,10.401686602870818,14.893636363636372,73.00947368421052,56.63185805422647,40.25424242424242,0.0,0.0,8.151368014324454e-05
278,0.0,2.0,10.946874999999997,14.089335558252415,17.231796116504835,68.45500000000004,55.66475728155339,42.87451456310675,0.0,0.0,0.0002704056837421
279,0.0,2.0,9.419180327868853,10.9888557006576,12.558531073446346,70.64366120218584,62.31510743725112,53.9865536723164,0.0,0.0,0.0
280,0.0,2.0,8.340769230769226,10.85308622828784,13.365403225806457,69.87923076923074,59.40614764267988,48.933064516129015,0.0,0.0,0.0
281,0.0,2.0,7.71210526315789,10.852964396284827,13.993823529411769,68.55460526315791,56.08384674922601,43.613088235294114,0.0,0.0,0.0
282,0.0,2.0,7.591666666666662,10.677166666666666,13.76266666666667,69.35791666666667,57.41040277777778,45.4628888888889,0.0,0.0,8.339048849543768e-05
283,0.0,2.0,9.538906249999997,11.262548363095238,12.986190476190478,74.21937499999999,66.14183035714285,58.06428571428571,0.000585860432107,0.0011295636632773,0.0012374765194616
284,0.0,2.0,9.583571428571435,10.97753337783712,12.371495327102808,73.94142857142856,67.04169559412549,60.141962616822426,0.0001652362021645,0.000327300544064,0.0004226414846402
285,0.0,2.0,9.38953125,10.961890625,12.534249999999998,74.47820312500004,66.98260156250004,59.48700000000003,0.0,0.0,0.0
286,0.0,3.0,9.391612903225807,11.061302905513616,12.73099290780143,73.32758064516129,65.83584706016929,58.34411347517728,0.0,0.0,0.0
287,0.0,3.0,9.016093750000003,10.976062748015876,12.93603174603175,73.06796874999999,64.5437462797619,56.01952380952381,0.0,0.0,0.0
288,0.0,3.0,9.204626865671642,10.99488919041158,12.785151515151515,72.37313432835819,63.921567164179095,55.47,0.0,0.0,0.0
289,0.0,4.0,8.88,11.045000000000002,13.21,72.12,62.925,53.73,0.0,0.0,0.0
290,0.0,4.0,13.923571428571424,14.08499084249084,14.246410256410256,70.28071428571431,68.27048534798536,66.26025641025642,0.000165199830868,0.0003276096923669,0.0005497568683337
291,0.0,4.0,14.024482758620683,13.981862591431554,13.939242424242424,70.99534482758621,69.89274817136885,68.79015151515149,0.0,0.0,0.0
292,0.0,4.0,14.229999999999992,14.282352941176477,14.334705882352958,71.32517730496457,70.05177982895286,68.77838235294115,0.0,0.0,0.0
293,0.0,4.0,13.709545454545456,13.887681224004757,14.065816993464054,69.43948863636366,67.44098614824719,65.44248366013073,0.0,0.0,0.0
294,0.0,4.0,12.08580086580088,12.350862617774393,12.615924369747905,69.4716883116883,67.60311306340718,65.73453781512606,0.0,0.0,0.0
295,0.0,4.0,11.52,11.78,12.04,69.77,67.96000000000001,66.15,0.0020529220791533,0.0,0.0432882911930663
296,0.0,4.0,9.767377049180322,10.023506706408345,10.279636363636364,67.46491803278688,65.49082265275707,63.51672727272727,0.0,0.0,0.0
297,0.0,4.0,9.105340909090906,9.275825216450215,9.446309523809528,66.66750000000002,64.96291666666667,63.25833333333334,0.0007731166958794,0.0003845298775801,0.0002007357929579
298,0.0,4.0,9.095748031496065,9.171410601113893,9.247073170731715,67.12582677165359,66.19502720696502,65.26422764227644,0.0,0.0,0.0
299,0.0,4.0,9.10145299145299,9.15410368870895,9.20675438596491,68.8725641025641,67.68698380566804,66.50140350877197,0.0,0.0,0.0
300,0.0,4.0,8.149375000000001,8.309754166666668,8.470133333333337,67.32312500000003,65.55309583333334,63.78306666666666,0.0,0.0,0.0
301,0.0,4.0,7.660487804878048,7.783982641177763,7.90747747747748,65.58016260162604,63.77737859811032,61.97459459459459,0.0,0.0,0.0
302,0.0,4.0,8.336363636363632,8.437239409804855,8.538115183246077,65.58604278074868,64.38875437466754,63.191465968586414,0.0,0.0,0.0
303,0.0,4.0,8.279662921348317,8.335275905118607,8.390888888888895,68.02056179775282,66.94428089887639,65.86799999999995,0.0,0.0,0.0
304,0.0,4.0,9.002962962962961,9.025016835016832,9.047070707070704,67.01546296296294,65.84202441077439,64.66858585858583,0.0,0.0,0.0
305,0.0,4.0,9.882941176470586,9.666875993640692,9.4508108108108,66.81623529411769,66.2959554848967,65.77567567567571,0.0,8.258464847828844e-05,0.0
306,0.0,4.0,11.107761194029854,10.840641160395208,10.573521126760562,67.424776119403,67.54562749632123,67.66647887323944,0.0,0.0,0.0
307,0.0,4.0,15.81581632653061,15.581276584317944,15.346736842105278,66.40183673469384,66.87907626208377,67.35631578947371,0.0071499698086852,0.0095179883748599,0.0063161771641521
308,1.0,4.0,21.70500000000003,23.20307539682541,24.70115079365079,52.00578431372546,50.2578723155929,48.50996031746034,0.0630990982900696,0.1420017657515605,0.0995129298256272
309,1.0,5.0,22.614387096774205,23.88507661290324,25.15576612903228,43.67967741935484,45.58227822580648,47.48487903225813,0.0341866501841787,0.0856592647294531,0.0774532072968777
310,1.0,5.0,22.88220338983051,24.61797669491525,26.35374999999999,37.325254237288114,35.96146640435835,34.59767857142858,0.0143578420001991,0.0489668249176264,0.0282453482393303
311,0.0,5.0,14.774666666666668,15.183583333333337,15.5925,51.76333333333334,50.4025,49.04166666666666,0.0,0.0,0.0
312,0.0,5.0,15.242714285714287,15.470884169884169,15.69905405405405,53.87257142857144,52.78561003861004,51.69864864864864,0.0,0.0,0.0
313,0.0,5.0,14.897300000000005,15.183536363636367,15.469772727272732,48.79220000000004,47.64303181818184,46.49386363636364,0.0,0.0,0.0
314,0.0,5.0,14.401604938271609,14.613373897707232,14.825142857142858,48.59851851851852,47.78733068783069,46.97614285714286,0.000363510178276,0.0,0.0
315,0.0,5.0,13.95,14.09,14.23,47.96,47.96,47.96,0.0,0.0,0.0
316,0.0,5.0,15.441346153846156,15.39480769230769,15.348269230769226,49.57,49.27874999999999,48.98749999999998,0.0,0.0,0.0
317,0.0,5.0,16.28834586466166,16.10281954887218,15.917293233082695,48.92127819548875,49.15496240601506,49.38864661654137,0.0,0.0,0.0
318,0.0,5.0,16.86458823529412,16.69420133414191,16.523814432989692,49.62411764705882,49.92247119466343,50.22082474226804,0.0,0.0,0.0
319,0.0,5.0,17.53835164835164,17.357802197802197,17.177252747252755,52.99494505494504,53.35516483516483,53.71538461538463,0.0,0.0,0.0
320,0.0,5.0,18.15357894736841,17.934914473684202,17.71625,54.36915789473683,54.88651644736843,55.40387500000003,0.0,0.0,0.0
321,0.0,5.0,18.97448275862068,18.714776590577948,18.45507042253521,56.01850574712643,56.71185850736604,57.40521126760565,0.0,0.0,0.0
322,0.0,5.0,19.902844036697253,19.64775229357798,19.392660550458707,56.04926605504586,56.76977064220182,57.490275229357785,0.0010076184839164,0.0009688694057286,0.0005855510057927
323,0.0,5.0,20.613928571428563,20.39046855921855,20.16700854700854,57.43160714285711,58.13123092185592,58.83085470085472,0.0,0.0,0.0
324,0.0,5.0,20.050842105263147,19.91617105263157,19.7815,59.342526315789485,59.46066315789474,59.5788,0.0,0.0,0.0
325,0.0,5.0,20.875263157894757,21.62200657894737,22.368749999999995,55.67406015037594,53.96669674185463,52.25933333333334,0.0047855599233217,0.0039561539913156,0.0038421540726542
326,1.0,5.0,23.15448529411764,24.151430958747127,25.148376623376617,57.71058823529406,59.08932009167299,60.46805194805192,0.0268988702775311,0.067527752269896,0.0640549948911949
327,0.0,5.0,21.728749999999994,22.37515481651376,23.02155963302752,60.46385416666666,58.05123900993882,55.63862385321098,0.0041857261701939,0.0062604475277331,0.0081194509780043
328,0.0,5.0,20.95395348837209,21.627231846226856,22.300510204081625,59.7052325581395,53.38975913621262,47.07428571428573,0.0003751982959067,0.0005472057485714,0.0002981995984731
329,0.0,5.0,20.809340659340645,21.38769502102836,21.96604938271607,56.26901098901099,54.46512277845612,52.66123456790126,0.0,0.0,0.0
330,0.0,5.0,21.20809859154929,21.64673141497994,22.085364238410587,57.75338028169013,56.38880934614305,55.02423841059596,0.0035436093046665,0.023168563042948,0.0355798772480127
331,1.0,5.0,22.576634615384627,23.26225566385669,23.94787671232876,60.34115384615383,61.668864594309824,62.99657534246582,0.0248110324162429,0.0556685295604859,0.0856668300453879
332,1.0,5.0,23.448217821782183,23.895633301134986,24.34304878048779,59.8260396039604,62.375153948321696,64.924268292683,0.0182267939477319,0.0497798483246359,0.0714006437795954
333,1.0,6.0,23.854038461538487,24.84252674956624,25.83101503759399,69.09999999999998,67.98951127819548,66.87902255639098,0.0250039082051793,0.0601000398671043,0.0765229431382049
334,0.0,6.0,21.91178947368421,22.88252172096909,23.853253968253977,66.26094736842106,63.28733876357561,60.313730158730166,0.0042660643641544,0.0049436568938558,0.0074454556029879
335,0.0,6.0,20.499587628865985,21.088782578477936,21.677977528089887,68.0485567010309,66.29281767635817,64.53707865168542,0.0,0.0,0.0
336,0.0,6.0,19.838472222222222,20.371494175627245,20.904516129032267,66.36194444444442,64.3751657706093,62.388387096774174,0.0001425889510339,0.0,0.0
337,0.0,6.0,19.79530434782609,20.232404649160568,20.66950495049505,64.9580869565217,63.50963753766678,62.06118811881186,0.0007421246579249,0.0006764877614118,0.0008849516825234
338,0.0,6.0,20.16142857142856,20.43259398496241,20.703759398496253,64.4575892857143,63.324659304511286,62.19172932330827,0.0,0.0,0.0
339,0.0,6.0,19.77778947368422,19.996832881172,20.21587628865978,63.57231578947368,62.62074552360281,61.669175257731936,0.0,0.0,0.0
340,0.0,6.0,19.652045454545465,19.796946640316207,19.941847826086946,62.85897727272729,62.10579298418973,61.35260869565217,0.0,0.0,0.0
341,0.0,6.0,19.91416666666666,20.06628333333333,20.218400000000003,63.11791666666662,62.25125833333328,61.38459999999995,0.0001645940187168,8.128606491538431e-05,0.0
342,0.0,6.0,19.30466101694916,19.44101982886293,19.577378640776715,64.52949152542371,63.63736712193516,62.745242718446605,0.0,0.0,0.0
343,0.0,6.0,19.01145569620253,19.145863902523026,19.28027210884352,62.49734177215191,61.62873891328681,60.760136054421714,0.0,0.0,0.0
344,0.0,6.0,17.662000000000003,17.87847191011236,18.09494382022472,61.24746666666666,60.24766591760299,59.24786516853932,0.0,0.0,0.0
345,0.0,6.0,16.459375,16.657368659420296,16.85536231884059,61.76062499999996,60.84060235507244,59.92057971014492,0.0,0.0,0.0
346,1.0,6.0,19.627735849056595,21.580305977625645,23.532876106194696,63.13358490566039,56.21606236433461,49.29853982300882,0.0745664916024239,0.0435104482501981,0.0341995040196304
347,1.0,6.0,21.92037037037037,22.27140469738032,22.622439024390264,58.78990740740738,60.64564476061425,62.50138211382112,0.0437359279805219,0.0631474739756489,0.0446773226882617
348,0.0,6.0,22.431307692307705,22.69793956043956,22.964571428571418,63.39384615384615,62.78667307692309,62.17950000000003,0.0215639433793481,0.0201630211048461,0.039449538255384
349,0.0,6.0,21.49063829787233,22.01886081560283,22.547083333333333,65.8948936170213,64.24822805851065,62.6015625,0.0,0.0,0.0
350,0.0,6.0,22.07858823529413,22.54291290217745,23.00723756906076,65.0997647058823,64.1335563860903,63.16734806629831,0.0,0.0,0.0
351,0.0,6.0,22.54731707317073,22.908658536585367,23.270000000000003,65.27344947735193,64.0470701334128,62.82069078947368,0.000167024058187,0.0004311440754501,0.0003645433460716
352,0.0,6.0,20.97705426356588,21.389372202205468,21.801690140845057,63.31232558139536,61.07859236816248,58.8448591549296,0.0,0.0,0.0
353,0.0,6.0,21.5370567375887,21.832913226838507,22.128769716088318,66.38180851063828,65.29418501241688,64.20656151419549,0.0057681886081073,0.010204090692781,0.0141165970878581
354,1.0,6.0,24.27494382022472,24.516135276448992,24.75732673267327,70.61606741573033,71.62055846034039,72.62504950495047,0.0192009764682343,0.0807114296311872,0.0676111815876455
355,1.0,6.0,24.29422535211268,24.72950398040416,25.16478260869565,66.6938028169014,66.63233619105938,66.57086956521735,0.0249258626577381,0.0951672952980306,0.1140726606558829
356,1.0,6.0,24.36723404255317,24.8565016366612,25.34576923076922,68.40042553191492,68.33857815057283,68.27673076923075,0.0168220360958702,0.0424993987146937,0.0858787025663889
357,1.0,6.0,25.25660000000001,25.639194308943097,26.021788617886184,64.93219999999998,64.98366097560977,65.03512195121955,0.0228247238364241,0.0690265995580476,0.0891704936671055
358,1.0,6.0,26.559097744360898,26.90985894969984,27.260620155038787,62.13616541353384,63.62963309436384,65.12310077519383,0.0152189103202119,0.0871281705579593,0.0819545576734787
359,1.0,6.0,27.466533333333334,27.75677133956387,28.0470093457944,63.3056,64.03401495327103,64.76242990654205,0.0097773079247426,0.0619820933724355,0.0780616769906414
360,1.0,6.0,27.963,28.215953551912577,28.468907103825156,65.73047368421055,67.22829695139492,68.7261202185793,0.0451438523147485,0.0603977546253322,0.058546642524297
361,1.0,6.0,27.377295597484277,27.632052706717605,27.886809815950937,61.28163522012576,62.05719797816103,62.83276073619629,0.0190694480942752,0.0744961333372356,0.0784402235545292
362,1.0,6.0,28.706536312849167,28.916644445084373,29.126752577319586,63.32234636871506,63.86220411219252,64.40206185566998,0.0035636132011566,0.116512556646247,0.082725712707185
